,quality,subgroup,size_sg,size_dataset,positives_sg,positives_dataset,size_complement,relative_size_sg,relative_size_complement,coverage_sg,coverage_complement,target_share_sg,target_share_complement,target_share_dataset,lift
0,0.01840483083022595,categoria_trabalhador==' Servidor público titular de cargo efetivo magistrado ministro de Tribunal de Contas conselheiro de Tribunal de Contas e membro do Ministério Público' AND grau_instrucao_apos_2005=='SUP. COMP' AND sexo=='Masculino' AND tipo_vinculo=='ESTATUTARIO',2979,666676,850,6667,663697,0.004468437441875814,0.9955315625581241,0.12749362531873407,0.8725063746812659,0.2853306478684122,0.008764541650783414,0.010000359994960071,28.53203764786584
1,0.018294888980378208,categoria_trabalhador==' Servidor público titular de cargo efetivo magistrado ministro de Tribunal de Contas conselheiro de Tribunal de Contas e membro do Ministério Público' AND grau_instrucao_apos_2005=='SUP. COMP' AND subsetor_ibge=='Administraçao pública direta e autárquica' AND tipo_vinculo=='ESTATUTARIO',6103,666676,1228,6667,660573,0.009154371838794258,0.9908456281612057,0.18419079046047698,0.8158092095395231,0.20121251843355728,0.008233760689583135,0.010000359994960071,20.12052751450581
2,0.01787997632456012,categoria_trabalhador==' Servidor público titular de cargo efetivo magistrado ministro de Tribunal de Contas conselheiro de Tribunal de Contas e membro do Ministério Público' AND grau_instrucao_apos_2005=='SUP. COMP' AND tipo_vinculo=='ESTATUTARIO',7140,666676,1305,6667,659536,0.010709850062099131,0.9892901499379009,0.19574021298935054,0.8042597870106495,0.18277310924369747,0.008129958031100653,0.010000359994960071,18.276652974073983
3,0.016212317316988335,grau_instrucao_apos_2005=='SUP. COMP' AND raca_cor=='Branca' AND sexo=='Masculino',35608,666676,2854,6667,631068,0.05341125224246861,0.9465887477575314,0.4280785960701965,0.5719214039298035,0.08015052797124242,0.006042138089714579,0.010000359994960071,8.014764269649918
4,0.01608312011619653,grau_instrucao_apos_2005=='SUP. COMP' AND sexo=='Masculino',64246,666676,3971,6667,602430,0.09636765085288806,0.903632349147112,0.5956202189890506,0.40437978101094946,0.06180929552034368,0.004475208737944657,0.010000359994960071,6.180707049695611
5,0.016043555066351894,categoria_trabalhador==' Servidor público titular de cargo efetivo magistrado ministro de Tribunal de Contas conselheiro de Tribunal de Contas e membro do Ministério Público' AND grau_instrucao_apos_2005=='SUP. COMP' AND sexo=='Masculino' AND subsetor_ibge=='Administraçao pública direta e autárquica',3550,666676,816,6667,663126,0.005324925451043685,0.9946750745489563,0.1223938803059847,0.8776061196940153,0.22985915492957745,0.00882336086957833,0.010000359994960071,22.985088041372578
6,0.015779984340859348,categoria_trabalhador==' Servidor público titular de cargo efetivo magistrado ministro de Tribunal de Contas conselheiro de Tribunal de Contas e membro do Ministério Público' AND grau_instrucao_apos_2005=='SUP. COMP' AND sexo=='Masculino',4010,666676,856,6667,662666,0.006014915791178924,0.993985084208821,0.12839358032098394,0.8716064196790161,0.21346633416458852,0.008769123510184619,0.010000359994960071,21.345864976077877
7,0.015267952522589561,categoria_trabalhador==' Servidor público titular de cargo efetivo magistrado ministro de Tribunal de Contas conselheiro de Tribunal de Contas e membro do Ministério Público' AND tipo_vinculo=='ESTATUTARIO',13118,666676,1559,6667,653558,0.01967672452585664,0.9803232754741433,0.23383830808459577,0.7661616919154042,0.11884433602683336,0.007815679710140492,0.010000359994960071,11.88400578446455
8,0.015107648670610482,categoria_trabalhador==' Servidor público titular de cargo efetivo magistrado ministro de Tribunal de Contas conselheiro de Tribunal de Contas e membro do Ministério Público' AND sexo=='Masculino' AND tipo_vinculo=='ESTATUTARIO',5961,666676,1012,6667,660715,0.00894137482075251,0.9910586251792475,0.15179241037948102,0.848207589620519,0.16977017278980036,0.008558909666043604,0.010000359994960071,16.976406136915095
9,0.015078705135053765,categoria_trabalhador==' Servidor público titular de cargo efetivo magistrado ministro de Tribunal de Contas conselheiro de Tribunal de Contas e membro do Ministério Público' AND grau_instrucao_apos_2005=='SUP. COMP' AND raca_cor=='Branca' AND tipo_vinculo=='ESTATUTARIO',4144,666676,834,6667,662532,0.006215912977218319,0.9937840870227816,0.12509374531273437,0.8749062546872657,0.20125482625482624,0.008804103047098102,0.010000359994960071,20.124758144332162
