,quality,subgroup,size_sg,size_dataset,positives_sg,positives_dataset,size_complement,relative_size_sg,relative_size_complement,coverage_sg,coverage_complement,target_share_sg,target_share_complement,target_share_dataset,lift
0,0.02343830398627986,grau_instrucao_apos_2005=='SUP. COMP' AND sexo=='Masculino' AND tipo_vinculo=='CLT U/PJ IND',9931,745472,2116,7455,735541,0.013321761246565934,0.9866782387534341,0.28383635144198527,0.7161636485580147,0.21307018427147317,0.007258602851506578,0.010000375600961538,21.306218163544422
1,0.02341330431932355,grau_instrucao_apos_2005=='SUP. COMP' AND sexo=='Masculino',11444,745472,2277,7455,734028,0.01535134787087912,0.9846486521291209,0.30543259557344066,0.6945674044265594,0.19896889199580567,0.007054226814235969,0.010000375600961538,19.896141898577767
2,0.021432753366064143,grau_instrucao_apos_2005=='SUP. COMP',15991,745472,2500,7455,729481,0.021450839199862636,0.9785491608001373,0.335345405767941,0.664654594232059,0.15633794009130136,0.006792500421532569,0.010000375600961538,15.63320682437862
3,0.0212667620092325,grau_instrucao_apos_2005=='SUP. COMP' AND tipo_vinculo=='CLT U/PJ IND',13936,745472,2307,7455,731536,0.018694196428571428,0.9813058035714286,0.3094567404426559,0.6905432595573441,0.16554247990815155,0.007037247654250782,0.010000375600961538,16.553626235022072
4,0.02054008753983496,"grau_instrucao_apos_2005=='SUP. COMP' AND sexo=='Masculino' AND subsetor_ibge=='Instituiçoes de crédito, seguros e capitalizaçao' AND tipo_vinculo=='CLT U/PJ IND'",1132,745472,608,7455,744340,0.0015185010302197802,0.9984814989697802,0.08155600268276325,0.9184439973172368,0.5371024734982333,0.009198753257919768,0.010000375600961538,53.70823006353789
5,0.020392303336998523,"grau_instrucao_apos_2005=='SUP. COMP' AND sexo=='Masculino' AND subsetor_ibge=='Instituiçoes de crédito, seguros e capitalizaçao'",1159,745472,611,7455,744313,0.0015547196943681318,0.9984452803056318,0.08195841716968477,0.9180415828303152,0.5271786022433133,0.00919505638085053,0.010000375600961538,52.71588021080178
6,0.02032232631271438,"grau_instrucao_apos_2005=='SUP. COMP' AND subsetor_ibge=='Instituiçoes de crédito, seguros e capitalizaçao' AND tipo_vinculo=='CLT U/PJ IND'",1439,745472,680,7455,744033,0.0019303206559065935,0.9980696793440934,0.09121395036887994,0.9087860496311201,0.47255038220986795,0.009105778910344031,0.010000375600961538,47.25326338387052
7,0.02017542463080047,"grau_instrucao_apos_2005=='SUP. COMP' AND subsetor_ibge=='Instituiçoes de crédito, seguros e capitalizaçao'",1476,745472,684,7455,743996,0.00197995364010989,0.9980200463598901,0.09175050301810865,0.9082494969818914,0.4634146341463415,0.009100855380942909,0.010000375600961538,46.33972289018665
8,0.01959316450200614,grau_instrucao_apos_2005=='SUP. COMP' AND raca_cor=='Branca' AND sexo=='Masculino' AND tipo_vinculo=='CLT U/PJ IND',3952,745472,1103,7455,741520,0.005301339285714286,0.9946986607142857,0.14795439302481556,0.8520456069751844,0.2790991902834008,0.008566188369834934,0.010000375600961538,27.90887076847047
9,0.019319425230844692,grau_instrucao_apos_2005=='SUP. COMP' AND raca_cor=='Branca' AND sexo=='Masculino',4590,745472,1176,7455,740882,0.00615717290521978,0.9938428270947802,0.15774647887323945,0.8422535211267606,0.25620915032679736,0.008475033811052232,0.010000375600961538,25.619952744791185
