,quality,subgroup,size_sg,size_dataset,positives_sg,positives_dataset,size_complement,relative_size_sg,relative_size_complement,coverage_sg,coverage_complement,target_share_sg,target_share_complement,target_share_dataset,lift
0,0.016272251675759384,grau_instrucao_apos_2005=='SUP. COMP' AND raca_cor=='Branca' AND sexo=='Masculino',25239,465916,2017,4660,440677,0.05417070888314632,0.9458292911168537,0.43283261802575107,0.5671673819742489,0.07991600301121281,0.005997590071639773,0.010001802900093578,7.990159755144255
1,0.01602747117153353,grau_instrucao_apos_2005=='SUP. COMP' AND sexo=='Masculino',46778,465916,2834,4660,419138,0.10040007211600374,0.8995999278839962,0.6081545064377682,0.39184549356223175,0.060584035230236435,0.004356560369138565,0.010001802900093578,6.057311450285588
2,0.014582502913990878,"subsetor_ibge=='Instituiçoes de crédito, seguros e capitalizaçao' AND tipo_vinculo=='DIRETOR'",1118,465916,344,4660,464798,0.0023995741721683735,0.9976004258278316,0.07381974248927038,0.9261802575107296,0.3076923076923077,0.009285754241627546,0.010001802900093578,30.763684384285245
3,0.014582502913990878,"categoria_trabalhador==' Contribuinte individual - Diretor não empregado com FGTS' AND subsetor_ibge=='Instituiçoes de crédito, seguros e capitalizaçao'",1118,465916,344,4660,464798,0.0023995741721683735,0.9976004258278316,0.07381974248927038,0.9261802575107296,0.3076923076923077,0.009285754241627546,0.010001802900093578,30.763684384285245
4,0.014582502913990878,"categoria_trabalhador==' Contribuinte individual - Diretor não empregado com FGTS' AND subsetor_ibge=='Instituiçoes de crédito, seguros e capitalizaçao' AND tipo_vinculo=='DIRETOR'",1118,465916,344,4660,464798,0.0023995741721683735,0.9976004258278316,0.07381974248927038,0.9261802575107296,0.3076923076923077,0.009285754241627546,0.010001802900093578,30.763684384285245
5,0.014038765510061774,"grau_instrucao_apos_2005=='SUP. COMP' AND subsetor_ibge=='Instituiçoes de crédito, seguros e capitalizaçao' AND tipo_vinculo=='DIRETOR'",1069,465916,324,4660,464847,0.0022944050000429264,0.997705594999957,0.06952789699570816,0.9304721030042918,0.3030869971936389,0.009327800330001055,0.010001802900093578,30.30323634859903
6,0.014038765510061774,"categoria_trabalhador==' Contribuinte individual - Diretor não empregado com FGTS' AND grau_instrucao_apos_2005=='SUP. COMP' AND subsetor_ibge=='Instituiçoes de crédito, seguros e capitalizaçao'",1069,465916,324,4660,464847,0.0022944050000429264,0.997705594999957,0.06952789699570816,0.9304721030042918,0.3030869971936389,0.009327800330001055,0.010001802900093578,30.30323634859903
7,0.014038765510061774,"categoria_trabalhador==' Contribuinte individual - Diretor não empregado com FGTS' AND grau_instrucao_apos_2005=='SUP. COMP' AND subsetor_ibge=='Instituiçoes de crédito, seguros e capitalizaçao' AND tipo_vinculo=='DIRETOR'",1069,465916,324,4660,464847,0.0022944050000429264,0.997705594999957,0.06952789699570816,0.9304721030042918,0.3030869971936389,0.009327800330001055,0.010001802900093578,30.30323634859903
8,0.013848441507246607,grau_instrucao_apos_2005=='SUP. COMP' AND raca_cor=='Branca',54836,465916,2762,4660,411080,0.11769503515655183,0.8823049648434482,0.5927038626609442,0.4072961373390558,0.05036837114304472,0.004617106159385035,0.010001802900093578,5.035929186584297
9,0.013663640819338033,faixa_etaria=='50 a 64 anos' AND grau_instrucao_apos_2005=='SUP. COMP' AND sexo=='Masculino',9603,465916,1010,4660,456313,0.020611011426952496,0.9793889885730475,0.2167381974248927,0.7832618025751072,0.10517546600020827,0.007998895494978227,0.010001802900093578,10.515650733251725
10,0.013662813669123372,"grau_instrucao_apos_2005=='SUP. COMP' AND sexo=='Masculino' AND subsetor_ibge=='Instituiçoes de crédito, seguros e capitalizaçao'",3002,465916,541,4660,462914,0.006443221524910069,0.9935567784750899,0.11609442060085837,0.8839055793991416,0.18021319120586277,0.008897981050475899,0.010001802900093578,18.018070642461538
11,0.013416115169934293,categoria_trabalhador==' Servidor público titular de cargo efetivo magistrado ministro de Tribunal de Contas conselheiro de Tribunal de Contas e membro do Ministério Público' AND grau_instrucao_apos_2005=='SUP. COMP' AND subsetor_ibge=='Administraçao pública direta e autárquica' AND tipo_vinculo=='ESTATUTARIO',3560,465916,582,4660,462356,0.007640862301359044,0.9923591376986409,0.12489270386266095,0.8751072961373391,0.16348314606741574,0.008820043429738123,0.010001802900093578,16.345367700245937
12,0.013391281529445513,"grau_instrucao_apos_2005=='SUP. COMP' AND subsetor_ibge=='Instituiçoes de crédito, seguros e capitalizaçao'",5741,465916,750,4660,460175,0.012321963615759064,0.9876780363842409,0.1609442060085837,0.8390557939914163,0.1306392614527086,0.008496767534090292,0.010001802900093578,13.061571274463558
13,0.013363913038861773,grau_instrucao_apos_2005=='SUP. COMP',101239,465916,3915,4660,364677,0.2172902411593506,0.7827097588406494,0.8401287553648069,0.15987124463519314,0.038670867946147235,0.002042903720278493,0.010001802900093578,3.866389723175351
